itemLabel,chemicalFormula,mohsHardness,densityValue,colorLabel,crystalSystemLabel,refractiveIndex,mainLocationLabel,image,itemURI
http://www.wikidata.org/entity/Q3718487,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ecdemite16570-35.jpg,http://www.wikidata.org/entity/Q3718487
http://www.wikidata.org/entity/Q3777553,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Arsenic-4jg33a.jpg,http://www.wikidata.org/entity/Q3777553
http://www.wikidata.org/entity/Q3675902,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chromitite%20Stillwater%20Ig%20complex.jpg,http://www.wikidata.org/entity/Q3675902
http://www.wikidata.org/entity/Q3675294,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chlorothionite.jpg,http://www.wikidata.org/entity/Q3675294
http://www.wikidata.org/entity/Q3675601,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Christelite-23834.jpg,http://www.wikidata.org/entity/Q3675601
http://www.wikidata.org/entity/Q3678985,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lonecreekite%20%26%20Sabieite%20%26%20Clairite.jpg,http://www.wikidata.org/entity/Q3678985
http://www.wikidata.org/entity/Q3679115,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Claringbullite-Connellite-94431.jpg,http://www.wikidata.org/entity/Q3679115
http://www.wikidata.org/entity/Q3680774,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/RM1457-clinoatacamita-A.jpg,http://www.wikidata.org/entity/Q3680774
http://www.wikidata.org/entity/Q3680802,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Clinoungemachite.jpg,http://www.wikidata.org/entity/Q3680802
http://www.wikidata.org/entity/Q3683911,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Comancheite-566880.jpg,http://www.wikidata.org/entity/Q3683911
http://www.wikidata.org/entity/Q3693246,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Coquandite.jpg,http://www.wikidata.org/entity/Q3693246
http://www.wikidata.org/entity/Q3698830,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bararite%20%26%20Cryptohalite.jpg,http://www.wikidata.org/entity/Q3698830
http://www.wikidata.org/entity/Q3699577,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cuprotungstite-240580.jpg,http://www.wikidata.org/entity/Q3699577
http://www.wikidata.org/entity/Q3701213,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Damaraite%20%26%20Asisite.jpg,http://www.wikidata.org/entity/Q3701213
http://www.wikidata.org/entity/Q3719719,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Edoylerite.jpg,http://www.wikidata.org/entity/Q3719719
http://www.wikidata.org/entity/Q3720472,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Eglestonite.jpg,http://www.wikidata.org/entity/Q3720472
http://www.wikidata.org/entity/Q3724093,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embreyite-Vauquelinite-Crocoite-177810.jpg,http://www.wikidata.org/entity/Q3724093
http://www.wikidata.org/entity/Q3731805,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Eriochalcite-88986.jpg,http://www.wikidata.org/entity/Q3731805
http://www.wikidata.org/entity/Q3731838,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Erythrosiderite.jpg,http://www.wikidata.org/entity/Q3731838
http://www.wikidata.org/entity/Q3734472,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Eugsterite.jpg,http://www.wikidata.org/entity/Q3734472
http://www.wikidata.org/entity/Q3742338,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fels%C3%B6b%C3%A1nyaite16463-2.jpg,http://www.wikidata.org/entity/Q3742338
http://www.wikidata.org/entity/Q3743191,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ferrinatrite19379%202mm.webp,http://www.wikidata.org/entity/Q3743191
http://www.wikidata.org/entity/Q3744494,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fibroferrite%20Cetine.jpg,http://www.wikidata.org/entity/Q3744494
http://www.wikidata.org/entity/Q3748132,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Formanite-%28Y%29.jpg,http://www.wikidata.org/entity/Q3748132
http://www.wikidata.org/entity/Q3754035,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fuenzalidaite.jpg,http://www.wikidata.org/entity/Q3754035
http://www.wikidata.org/entity/Q3757566,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Galeite.jpg,http://www.wikidata.org/entity/Q3757566
http://www.wikidata.org/entity/Q3763009,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gianellaite.jpg,http://www.wikidata.org/entity/Q3763009
http://www.wikidata.org/entity/Q3773067,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Goldichite.jpg,http://www.wikidata.org/entity/Q3773067
http://www.wikidata.org/entity/Q3773471,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gordaite%20Hettstedt1-3.jpg,http://www.wikidata.org/entity/Q3773471
http://www.wikidata.org/entity/Q3777529,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mottramite-255000.jpg,http://www.wikidata.org/entity/Q3777529
http://www.wikidata.org/entity/Q3675295,,,,http://www.wikidata.org/entity/Q864152,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chloroxiphite-Diaboleite-Mendipite-154926.jpg,http://www.wikidata.org/entity/Q3675295
http://www.wikidata.org/entity/Q3777574,,,,,,,,,http://www.wikidata.org/entity/Q3777574
http://www.wikidata.org/entity/Q3777575,,,,,,,,,http://www.wikidata.org/entity/Q3777575
http://www.wikidata.org/entity/Q3777579,,,,,,,,,http://www.wikidata.org/entity/Q3777579
http://www.wikidata.org/entity/Q3777598,,,,,,,,,http://www.wikidata.org/entity/Q3777598
http://www.wikidata.org/entity/Q3777608,,,,,,,,,http://www.wikidata.org/entity/Q3777608
http://www.wikidata.org/entity/Q3777644,,,,,,,,,http://www.wikidata.org/entity/Q3777644
http://www.wikidata.org/entity/Q3777666,,,,,,,,,http://www.wikidata.org/entity/Q3777666
http://www.wikidata.org/entity/Q3777691,,,,,,,,,http://www.wikidata.org/entity/Q3777691
http://www.wikidata.org/entity/Q3777710,,,,,,,,,http://www.wikidata.org/entity/Q3777710
http://www.wikidata.org/entity/Q3777715,,,,,,,,,http://www.wikidata.org/entity/Q3777715
http://www.wikidata.org/entity/Q3777722,,,,,,,,,http://www.wikidata.org/entity/Q3777722
http://www.wikidata.org/entity/Q3777723,,,,,,,,,http://www.wikidata.org/entity/Q3777723
http://www.wikidata.org/entity/Q3777742,,,,,,,,,http://www.wikidata.org/entity/Q3777742
http://www.wikidata.org/entity/Q3777745,,,,,,,,,http://www.wikidata.org/entity/Q3777745
http://www.wikidata.org/entity/Q3777758,,,,,,,,,http://www.wikidata.org/entity/Q3777758
http://www.wikidata.org/entity/Q3777756,,,,,,,,,http://www.wikidata.org/entity/Q3777756
http://www.wikidata.org/entity/Q3777760,,,,,,,,,http://www.wikidata.org/entity/Q3777760
http://www.wikidata.org/entity/Q3777776,,,,,,,,,http://www.wikidata.org/entity/Q3777776
http://www.wikidata.org/entity/Q3777819,,,,,,,,,http://www.wikidata.org/entity/Q3777819
http://www.wikidata.org/entity/Q3777827,,,,,,,,,http://www.wikidata.org/entity/Q3777827
http://www.wikidata.org/entity/Q3777842,,,,,,,,,http://www.wikidata.org/entity/Q3777842
http://www.wikidata.org/entity/Q3777871,,,,,,,,,http://www.wikidata.org/entity/Q3777871
http://www.wikidata.org/entity/Q3777872,,,,,,,,,http://www.wikidata.org/entity/Q3777872
http://www.wikidata.org/entity/Q3782960,,,,,,,,,http://www.wikidata.org/entity/Q3782960
http://www.wikidata.org/entity/Q3784088,,,,,,,,,http://www.wikidata.org/entity/Q3784088
http://www.wikidata.org/entity/Q3785201,,,,,,,,,http://www.wikidata.org/entity/Q3785201
http://www.wikidata.org/entity/Q3785405,,,,,,,,,http://www.wikidata.org/entity/Q3785405
http://www.wikidata.org/entity/Q3786665,,,,,,,,,http://www.wikidata.org/entity/Q3786665
http://www.wikidata.org/entity/Q3787798,,,,,,,,,http://www.wikidata.org/entity/Q3787798
http://www.wikidata.org/entity/Q3787804,,,,,,,,,http://www.wikidata.org/entity/Q3787804
http://www.wikidata.org/entity/Q3791982,,,,,,,,,http://www.wikidata.org/entity/Q3791982
http://www.wikidata.org/entity/Q3804537,,,,,,,,,http://www.wikidata.org/entity/Q3804537
http://www.wikidata.org/entity/Q3804561,,,,,,,,,http://www.wikidata.org/entity/Q3804561
http://www.wikidata.org/entity/Q3804984,,,,,,,,,http://www.wikidata.org/entity/Q3804984
http://www.wikidata.org/entity/Q3811721,,,,,,,,,http://www.wikidata.org/entity/Q3811721
http://www.wikidata.org/entity/Q3812432,,,,,,,,,http://www.wikidata.org/entity/Q3812432
http://www.wikidata.org/entity/Q3777559,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Atacamite-57311.jpg,http://www.wikidata.org/entity/Q3777559
http://www.wikidata.org/entity/Q3777563,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Magnesioaubertite.jpg,http://www.wikidata.org/entity/Q3777563
http://www.wikidata.org/entity/Q3777633,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Blodite-188275.jpg,http://www.wikidata.org/entity/Q3777633
http://www.wikidata.org/entity/Q3777655,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Celestine-247905.jpg,http://www.wikidata.org/entity/Q3777655
http://www.wikidata.org/entity/Q3777674,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Devilline-153561.jpg,http://www.wikidata.org/entity/Q3777674
http://www.wikidata.org/entity/Q3779558,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Guildite.jpg,http://www.wikidata.org/entity/Q3779558
http://www.wikidata.org/entity/Q3780289,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gorgeyite-219119.jpg,http://www.wikidata.org/entity/Q3780289
http://www.wikidata.org/entity/Q3783668,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hauckite-Pyrochroite-225260.jpg,http://www.wikidata.org/entity/Q3783668
http://www.wikidata.org/entity/Q3784760,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hematophanite.jpg,http://www.wikidata.org/entity/Q3784760
http://www.wikidata.org/entity/Q3785497,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Laphamite%20%26%20Hieratite.jpg,http://www.wikidata.org/entity/Q3785497
http://www.wikidata.org/entity/Q3786666,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hongshiite.jpg,http://www.wikidata.org/entity/Q3786666
http://www.wikidata.org/entity/Q3787806,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Microphotographs%20of%20aqueous%20fluid%20inclusions%20%28cropped%29.png,http://www.wikidata.org/entity/Q3787806
http://www.wikidata.org/entity/Q3812613,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kalinite-180023.jpg,http://www.wikidata.org/entity/Q3812613
http://www.wikidata.org/entity/Q3777810,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Scheelita%20mica%20moscovita.png,http://www.wikidata.org/entity/Q3777810
http://www.wikidata.org/entity/Q3812674,,,,,,,,,http://www.wikidata.org/entity/Q3812674
http://www.wikidata.org/entity/Q3814765,,,,,,,,,http://www.wikidata.org/entity/Q3814765
http://www.wikidata.org/entity/Q3816226,,,,,,,,,http://www.wikidata.org/entity/Q3816226
http://www.wikidata.org/entity/Q3816492,,,,,,,,,http://www.wikidata.org/entity/Q3816492
http://www.wikidata.org/entity/Q3816850,,,,,,,,,http://www.wikidata.org/entity/Q3816850
http://www.wikidata.org/entity/Q3829333,,,,,,,,,http://www.wikidata.org/entity/Q3829333
http://www.wikidata.org/entity/Q3833400,,,,,,,,,http://www.wikidata.org/entity/Q3833400
http://www.wikidata.org/entity/Q3837137,,,,,,,,,http://www.wikidata.org/entity/Q3837137
http://www.wikidata.org/entity/Q3855436,,,,,,,,,http://www.wikidata.org/entity/Q3855436
http://www.wikidata.org/entity/Q3855550,,,,,,,,,http://www.wikidata.org/entity/Q3855550
http://www.wikidata.org/entity/Q3860317,,,,,,,,,http://www.wikidata.org/entity/Q3860317
http://www.wikidata.org/entity/Q3866109,,,,,,,,,http://www.wikidata.org/entity/Q3866109
http://www.wikidata.org/entity/Q3869788,,,,,,,,,http://www.wikidata.org/entity/Q3869788
http://www.wikidata.org/entity/Q3874714,,,,,,,,,http://www.wikidata.org/entity/Q3874714
http://www.wikidata.org/entity/Q3876053,,,,,,,,,http://www.wikidata.org/entity/Q3876053
http://www.wikidata.org/entity/Q3854630,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chloroxiphite-Diaboleite-Mendipite-154926.jpg,http://www.wikidata.org/entity/Q3854630
http://www.wikidata.org/entity/Q3814431,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kelyanite.jpg,http://www.wikidata.org/entity/Q3814431
http://www.wikidata.org/entity/Q3814895,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Khademite%20%26%20Natrojarosite.jpg,http://www.wikidata.org/entity/Q3814895
http://www.wikidata.org/entity/Q3814900,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Khaidarkanite-115177.jpg,http://www.wikidata.org/entity/Q3814900
http://www.wikidata.org/entity/Q3814900,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Khaidarkanite-263927.jpg,http://www.wikidata.org/entity/Q3814900
http://www.wikidata.org/entity/Q3815823,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Klebelsbergit%200263.jpg,http://www.wikidata.org/entity/Q3815823
http://www.wikidata.org/entity/Q3815829,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kleinite-klein06c.jpg,http://www.wikidata.org/entity/Q3815829
http://www.wikidata.org/entity/Q3815886,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ponomarevite%20%26%20Klyuchevskite.jpg,http://www.wikidata.org/entity/Q3815886
http://www.wikidata.org/entity/Q3816130,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Koenit%20mineralogisches%20museum%20bonn.jpg,http://www.wikidata.org/entity/Q3816130
http://www.wikidata.org/entity/Q3816217,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Koktaite-132869.jpg,http://www.wikidata.org/entity/Q3816217
http://www.wikidata.org/entity/Q3816508,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Korshunovskite.jpg,http://www.wikidata.org/entity/Q3816508
http://www.wikidata.org/entity/Q3816868,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kremersite.jpg,http://www.wikidata.org/entity/Q3816868
http://www.wikidata.org/entity/Q3826928,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lannonite.jpg,http://www.wikidata.org/entity/Q3826928
http://www.wikidata.org/entity/Q3827887,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Laurelite-846567.jpg,http://www.wikidata.org/entity/Q3827887
http://www.wikidata.org/entity/Q3827971,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lausenite.jpg,http://www.wikidata.org/entity/Q3827971
http://www.wikidata.org/entity/Q3828159,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lawrencite.jpg,http://www.wikidata.org/entity/Q3828159
http://www.wikidata.org/entity/Q3830955,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lesukite-111356.jpg,http://www.wikidata.org/entity/Q3830955
http://www.wikidata.org/entity/Q3831071,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Letovicite.jpg,http://www.wikidata.org/entity/Q3831071
http://www.wikidata.org/entity/Q3832626,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lindgrenite-107037.jpg,http://www.wikidata.org/entity/Q3832626
http://www.wikidata.org/entity/Q3842155,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Macphersonite.jpg,http://www.wikidata.org/entity/Q3842155
http://www.wikidata.org/entity/Q3843946,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Malladrite.jpg,http://www.wikidata.org/entity/Q3843946
http://www.wikidata.org/entity/Q3844179,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mammothite.jpg,http://www.wikidata.org/entity/Q3844179
http://www.wikidata.org/entity/Q3850678,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mascagnite-90398.jpg,http://www.wikidata.org/entity/Q3850678
http://www.wikidata.org/entity/Q3852253,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Matteuccite.jpg,http://www.wikidata.org/entity/Q3852253
http://www.wikidata.org/entity/Q3854113,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Melanothallite%20%26%20Chlorothionite.jpg,http://www.wikidata.org/entity/Q3854113
http://www.wikidata.org/entity/Q3854630,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mendipite-160217.jpg,http://www.wikidata.org/entity/Q3854630
http://www.wikidata.org/entity/Q3854824,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mercallite.jpg,http://www.wikidata.org/entity/Q3854824
http://www.wikidata.org/entity/Q3855402,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Meta-aluminite.jpg,http://www.wikidata.org/entity/Q3855402
http://www.wikidata.org/entity/Q3855407,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Meta-alunogen.jpg,http://www.wikidata.org/entity/Q3855407
http://www.wikidata.org/entity/Q3855533,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Metasideronatrite.jpg,http://www.wikidata.org/entity/Q3855533
http://www.wikidata.org/entity/Q3857343,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mikasaite%20displayed%20at%20Mining%20Museum%20of%20Akita%20University.jpg,http://www.wikidata.org/entity/Q3857343
http://www.wikidata.org/entity/Q3858020,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Millosevichite-629135.jpg,http://www.wikidata.org/entity/Q3858020
http://www.wikidata.org/entity/Q3858997,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Misenite.jpg,http://www.wikidata.org/entity/Q3858997
http://www.wikidata.org/entity/Q3860320,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Molybdofornacite-283006.jpg,http://www.wikidata.org/entity/Q3860320
http://www.wikidata.org/entity/Q3869992,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nakauriite-249046.jpg,http://www.wikidata.org/entity/Q3869992
http://www.wikidata.org/entity/Q3869992,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nakauriite%20displayed%20at%20Mining%20Museum%20of%20Akita%20University.jpg,http://www.wikidata.org/entity/Q3869992
http://www.wikidata.org/entity/Q3870068,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Namuwite.jpg,http://www.wikidata.org/entity/Q3870068
http://www.wikidata.org/entity/Q3876050,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nickelalumite.jpg,http://www.wikidata.org/entity/Q3876050
http://www.wikidata.org/entity/Q3876660,,,,,,,,,http://www.wikidata.org/entity/Q3876660
http://www.wikidata.org/entity/Q3877323,,,,,,,,,http://www.wikidata.org/entity/Q3877323
http://www.wikidata.org/entity/Q3879091,,,,,,,,,http://www.wikidata.org/entity/Q3879091
http://www.wikidata.org/entity/Q3895242,,,,,,,,,http://www.wikidata.org/entity/Q3895242
http://www.wikidata.org/entity/Q3895258,,,,,,,,,http://www.wikidata.org/entity/Q3895258
http://www.wikidata.org/entity/Q3895284,,,,,,,,,http://www.wikidata.org/entity/Q3895284
http://www.wikidata.org/entity/Q3896126,,,,,,,,,http://www.wikidata.org/entity/Q3896126
http://www.wikidata.org/entity/Q3928623,,,,,,,,,http://www.wikidata.org/entity/Q3928623
http://www.wikidata.org/entity/Q3936271,,,,,,,,,http://www.wikidata.org/entity/Q3936271
http://www.wikidata.org/entity/Q3940793,,,,,,,,,http://www.wikidata.org/entity/Q3940793
http://www.wikidata.org/entity/Q3951326,,,,,,,,,http://www.wikidata.org/entity/Q3951326
http://www.wikidata.org/entity/Q3951852,,,,,,,,,http://www.wikidata.org/entity/Q3951852
http://www.wikidata.org/entity/Q3960179,,,,,,,,,http://www.wikidata.org/entity/Q3960179
http://www.wikidata.org/entity/Q3978566,,,,,,,,,http://www.wikidata.org/entity/Q3978566
http://www.wikidata.org/entity/Q3981478,,,,,,,,,http://www.wikidata.org/entity/Q3981478
http://www.wikidata.org/entity/Q3907933,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ponomarevite%20%26%20Klyuchevskite.jpg,http://www.wikidata.org/entity/Q3907933
http://www.wikidata.org/entity/Q3881919,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Olsacherite-107148.jpg,http://www.wikidata.org/entity/Q3881919
http://www.wikidata.org/entity/Q3882765,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Onoratoite%2C%20Gypsum-843563.jpg,http://www.wikidata.org/entity/Q3882765
http://www.wikidata.org/entity/Q3886232,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Orthoserpierite%2C%20Ramsbeckite-856929.jpg,http://www.wikidata.org/entity/Q3886232
http://www.wikidata.org/entity/Q3894973,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Parabutlerite-89378.jpg,http://www.wikidata.org/entity/Q3894973
http://www.wikidata.org/entity/Q3894986,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Paracoquimbite.jpg,http://www.wikidata.org/entity/Q3894986
http://www.wikidata.org/entity/Q3895077,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Polished%20section%20of%20a%20garpenbergite%20%28intergrowth%29.png,http://www.wikidata.org/entity/Q3895077
http://www.wikidata.org/entity/Q3895196,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Paramendozavilite-115175.jpg,http://www.wikidata.org/entity/Q3895196
http://www.wikidata.org/entity/Q3899783,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Peretaite%20Pereta%20beursErkelenz%20KurtKlaus-8.jpg,http://www.wikidata.org/entity/Q3899783
http://www.wikidata.org/entity/Q3901741,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Phyllotungstite-785930.jpg,http://www.wikidata.org/entity/Q3901741
http://www.wikidata.org/entity/Q3905151,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pinchite.jpg,http://www.wikidata.org/entity/Q3905151
http://www.wikidata.org/entity/Q3905932,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Piypite-88672.jpg,http://www.wikidata.org/entity/Q3905932
http://www.wikidata.org/entity/Q3906776,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Plumbojarosite-392298.jpg,http://www.wikidata.org/entity/Q3906776
http://www.wikidata.org/entity/Q3907121,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Poitevinite.jpg,http://www.wikidata.org/entity/Q3907121
http://www.wikidata.org/entity/Q3909695,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Poyarkovite.jpg,http://www.wikidata.org/entity/Q3909695
http://www.wikidata.org/entity/Q3924866,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudoboleite-207336.jpg,http://www.wikidata.org/entity/Q3924866
http://www.wikidata.org/entity/Q3924882,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudocotunnite.jpg,http://www.wikidata.org/entity/Q3924882
http://www.wikidata.org/entity/Q3928474,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rabejacite%20PlavnoCZ%20Hannut%201%2C5mm.jpg,http://www.wikidata.org/entity/Q3928474
http://www.wikidata.org/entity/Q3929950,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ramsbeckite-856932.jpg,http://www.wikidata.org/entity/Q3929950
http://www.wikidata.org/entity/Q3930122,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rankachite-88990.jpg,http://www.wikidata.org/entity/Q3930122
http://www.wikidata.org/entity/Q3930143,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ransomite.jpg,http://www.wikidata.org/entity/Q3930143
http://www.wikidata.org/entity/Q3933709,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Retgersite-107519.jpg,http://www.wikidata.org/entity/Q3933709
http://www.wikidata.org/entity/Q3940226,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rok%C3%BChnite.jpg,http://www.wikidata.org/entity/Q3940226
http://www.wikidata.org/entity/Q3948109,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sanderite.jpg,http://www.wikidata.org/entity/Q3948109
http://www.wikidata.org/entity/Q3949278,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Santanaite.jpg,http://www.wikidata.org/entity/Q3949278
http://www.wikidata.org/entity/Q3952185,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Schuetteite.jpg,http://www.wikidata.org/entity/Q3952185
http://www.wikidata.org/entity/Q3960153,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sideronatrite.jpg,http://www.wikidata.org/entity/Q3960153
http://www.wikidata.org/entity/Q3961304,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Simonkolleite15712-9.jpg,http://www.wikidata.org/entity/Q3961304
http://www.wikidata.org/entity/Q3962443,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Corynite.jpg,http://www.wikidata.org/entity/Q3962443
http://www.wikidata.org/entity/Q3968244,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Stanleyite.jpg,http://www.wikidata.org/entity/Q3968244
http://www.wikidata.org/entity/Q3976881,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sulphohalite-Borax-453883.jpg,http://www.wikidata.org/entity/Q3976881
http://www.wikidata.org/entity/Q3977002,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sundiusite.jpg,http://www.wikidata.org/entity/Q3977002
http://www.wikidata.org/entity/Q3980181,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/BSE%20images%20of%20platinum-group%20minerals%20-%20Taimyrite.png,http://www.wikidata.org/entity/Q3980181
http://www.wikidata.org/entity/Q3980574,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Tamarugite.jpg,http://www.wikidata.org/entity/Q3980574
http://www.wikidata.org/entity/Q3924889,,,,http://www.wikidata.org/entity/Q22006653,,,,,http://www.wikidata.org/entity/Q3924889
